REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C06,31,2021,-1.259061e-08
REGION1,LNDAGRBC1C06,31,2026,-2.3423917e-08
REGION1,LNDAGRBC1C06,31,2032,-1.0211995e-07
REGION1,LNDAGRBC1C06,31,2033,-3.1206324e-07
REGION1,LNDAGRBC1C06,31,2037,-4.4121041e-07
REGION1,LNDAGRBC1C06,31,2038,-4.6883508e-07
REGION1,LNDAGRBC1C06,31,2042,-4.0488769e-07
REGION1,LNDAGRBC1C06,31,2044,-4.3725695e-08
REGION1,LNDAGRBC1C06,31,2045,-1.1350249e-07
REGION1,LNDAGRBC1C06,31,2046,-5.724224e-08
REGION1,LNDAGRBC1C06,31,2047,-3.524052e-07
REGION1,LNDAGRBC1C06,3,2036,-1.4833808e-08
REGION1,LNDAGRBC1C06,50,2020,-7.1168519e-08
REGION1,LNDAGRBC1C06,50,2021,-1.7034354e-07
REGION1,LNDAGRBC1C06,50,2022,-1.3504824e-08
REGION1,LNDAGRBC1C06,50,2031,-4.9340398e-08
REGION1,LNDAGRBC1C06,50,2036,-4.2418053e-07
REGION1,LNDAGRBC1C06,50,2041,-3.5220512e-07
REGION1,LNDAGRBC1C06,50,2044,-4.6699329e-07
REGION1,LNDAGRBC1C06,50,2047,-3.7157601e-08
REGION1,LNDAGRBC1C06,50,2049,-1.2138597e-07
REGION1,LNDAGRBC1C06,50,2050,-1.7589018e-07
REGION1,LNDAGRBC1C06,30,2023,-1.1935636e-07
REGION1,LNDAGRBC1C06,30,2026,-3.900863e-07
REGION1,LNDAGRBC1C06,30,2036,-1.1506808e-07
REGION1,LNDAGRBC1C06,30,2045,-4.2301875e-07
REGION1,LNDAGRBC1C06,30,2049,-2.177337e-07
REGION1,LNDAGRBC1C06,8,2023,-4.6998043e-08
REGION1,LNDAGRBC1C06,16,2020,-9.7601564e-08
REGION1,LNDAGRBC1C06,23,2021,-1.6615385e-07
REGION1,LNDAGRBC1C06,23,2028,-2.0564311e-07
REGION1,LNDAGRBC1C06,23,2029,-5.4716668e-07
REGION1,LNDAGRBC1C06,23,2030,-3.5080558e-07
REGION1,LNDAGRBC1C06,23,2034,-1.2642115e-07
REGION1,LNDAGRBC1C06,23,2037,-1.8400866e-07
REGION1,LNDAGRBC1C06,23,2039,-4.0486082e-07
REGION1,LNDAGRBC1C06,23,2041,-1.0184349e-08
REGION1,LNDAGRBC1C06,23,2044,-3.9268011e-07
REGION1,LNDAGRBC1C06,23,2046,-3.7593292e-07
REGION1,LNDAGRBC1C06,23,2048,-2.5575988e-07
REGION1,LNDAGRBC1C06,20,2020,-2.466747e-08
REGION1,LNDAGRBC1C06,20,2021,-2.0402364e-08
REGION1,LNDAGRBC1C06,20,2026,-4.2116187e-07
REGION1,LNDAGRBC1C06,20,2027,-1.5980015e-07
REGION1,LNDAGRBC1C06,20,2031,-2.7188054e-07
REGION1,LNDAGRBC1C06,20,2034,-4.4061933e-07
REGION1,LNDAGRBC1C06,20,2036,-2.0380482e-07
REGION1,LNDAGRBC1C06,20,2037,-1.1092379e-07
REGION1,LNDAGRBC1C06,20,2038,-3.9221033e-07
REGION1,LNDAGRBC1C06,20,2039,-3.5185407e-07
REGION1,LNDAGRBC1C06,20,2040,-2.1905879e-07
REGION1,LNDAGRBC1C06,20,2041,-3.7166304e-07
REGION1,LNDAGRBC1C06,20,2042,-1.7186131e-07
REGION1,LNDAGRBC1C06,20,2044,-2.7629674e-07
REGION1,LNDAGRBC1C06,20,2048,-7.4988375e-08
REGION1,LNDAGRBC1C06,20,2049,-5.0740431e-07
REGION1,LNDAGRBC1C06,49,2035,-4.3605331e-08
REGION1,LNDAGRBC1C06,49,2036,-8.7419792e-08
REGION1,LNDAGRBC1C06,49,2041,-1.0793985e-07
REGION1,LNDAGRBC1C06,49,2049,-3.5058272e-07
REGION1,LNDAGRBC1C06,9,2035,-2.8375777e-07
REGION1,LNDAGRBC1C06,9,2036,-1.5500017e-07
REGION1,LNDAGRBC1C06,9,2047,-8.8494893e-08
REGION1,LNDAGRBC1C06,54,2020,0.0448
REGION1,LNDAGRBC1C06,54,2021,0.0453
REGION1,LNDAGRBC1C06,54,2022,0.0458
REGION1,LNDAGRBC1C06,54,2023,0.0463
REGION1,LNDAGRBC1C06,54,2024,0.0468
REGION1,LNDAGRBC1C06,54,2025,0.0474
REGION1,LNDAGRBC1C06,54,2026,0.0479
REGION1,LNDAGRBC1C06,54,2027,0.0484
REGION1,LNDAGRBC1C06,54,2028,0.0489
REGION1,LNDAGRBC1C06,54,2029,0.0495
REGION1,LNDAGRBC1C06,54,2030,0.05
REGION1,LNDAGRBC1C06,54,2031,0.0506
REGION1,LNDAGRBC1C06,54,2032,0.0511
REGION1,LNDAGRBC1C06,54,2033,0.0517
REGION1,LNDAGRBC1C06,54,2034,0.0523
REGION1,LNDAGRBC1C06,54,2035,0.0528
REGION1,LNDAGRBC1C06,54,2036,0.0534
REGION1,LNDAGRBC1C06,54,2037,0.054
REGION1,LNDAGRBC1C06,54,2038,0.0546
REGION1,LNDAGRBC1C06,54,2039,0.0552
REGION1,LNDAGRBC1C06,54,2040,0.0558
REGION1,LNDAGRBC1C06,54,2041,0.0564
REGION1,LNDAGRBC1C06,54,2042,0.057
REGION1,LNDAGRBC1C06,54,2043,0.0577
REGION1,LNDAGRBC1C06,54,2044,0.0583
REGION1,LNDAGRBC1C06,54,2045,0.0589
REGION1,LNDAGRBC1C06,54,2046,0.0596
REGION1,LNDAGRBC1C06,54,2047,0.0602
REGION1,LNDAGRBC1C06,54,2048,0.0609
REGION1,LNDAGRBC1C06,54,2049,0.0616
REGION1,LNDAGRBC1C06,54,2050,0.0623
REGION1,LNDAGRBC1C06,38,2020,-5.4043449e-08
REGION1,LNDAGRBC1C06,38,2042,-1.0645968e-07
REGION1,LNDAGRBC1C06,38,2043,-1.9533471e-07
REGION1,LNDAGRBC1C06,38,2046,-1.9510168e-07
REGION1,LNDAGRBC1C06,38,2047,-3.0064435e-07
REGION1,LNDAGRBC1C06,38,2049,-2.5904212e-07
REGION1,LNDAGRBC1C06,2,2035,-7.4044768e-08
REGION1,LNDAGRBC1C06,2,2036,-1.4362979e-08
REGION1,LNDAGRBC1C06,2,2037,-9.0535851e-08
REGION1,LNDAGRBC1C06,27,2036,-3.7939468e-08
REGION1,LNDAGRBC1C06,27,2039,-2.1827632e-07
REGION1,LNDAGRBC1C06,27,2044,-4.1044629e-07
REGION1,LNDAGRBC1C06,27,2047,-1.1463211e-08
REGION1,LNDAGRBC1C06,22,2036,-4.1754277e-07
REGION1,LNDAGRBC1C06,22,2046,-4.6066897e-07
REGION1,LNDAGRBC1C06,22,2050,-2.2397735e-07
REGION1,LNDAGRBC1C06,24,2021,-1.3160652e-07
REGION1,LNDAGRBC1C06,24,2023,-8.4542575e-08
REGION1,LNDAGRBC1C06,24,2035,-4.1001503e-07
REGION1,LNDAGRBC1C06,24,2036,-1.6526066e-07
REGION1,LNDAGRBC1C06,24,2046,-5.2726591e-07
REGION1,LNDAGRBC1C06,24,2047,-3.7844463e-07
REGION1,LNDAGRBC1C06,24,2048,-7.0874705e-08
REGION1,LNDAGRBC1C06,24,2049,-5.4745289e-08
REGION1,LNDAGRBC1C06,7,2027,-1.1947413e-07
REGION1,LNDAGRBC1C06,7,2033,-5.1418323e-08
REGION1,LNDAGRBC1C06,7,2034,-2.7953636e-07
REGION1,LNDAGRBC1C06,7,2036,-4.0716711e-07
REGION1,LNDAGRBC1C06,7,2037,-1.4944459e-07
REGION1,LNDAGRBC1C06,7,2042,-2.3914986e-07
REGION1,LNDAGRBC1C06,7,2045,-1.4386098e-07
REGION1,LNDAGRBC1C06,25,2022,-4.776805e-08
REGION1,LNDAGRBC1C06,25,2024,-9.3727821e-08
REGION1,LNDAGRBC1C06,25,2030,-4.2123494e-07
REGION1,LNDAGRBC1C06,25,2036,-4.3118698e-07
REGION1,LNDAGRBC1C06,25,2037,-4.4496119e-07
REGION1,LNDAGRBC1C06,25,2044,-2.7906451e-07
REGION1,LNDAGRBC1C06,25,2045,-4.0732448e-07
REGION1,LNDAGRBC1C06,25,2048,-1.0109853e-07
REGION1,LNDAGRBC1C06,17,2038,-1.5953065e-07
REGION1,LNDAGRBC1C06,17,2039,-1.1522237e-07
REGION1,LNDAGRBC1C06,17,2040,-1.9430769e-08
REGION1,LNDAGRBC1C06,17,2042,-1.4723857e-07
REGION1,LNDAGRBC1C06,17,2046,-1.9968649e-07
REGION1,LNDAGRBC1C06,17,2048,-5.2570894e-07
REGION1,LNDAGRBC1C06,17,2050,-5.2127311e-08
REGION1,LNDAGRBC1C06,56,2037,-7.7938836e-08
REGION1,LNDAGRBC1C06,19,2038,-9.0154542e-08
REGION1,LNDAGRBC1C06,19,2050,-9.2414239e-08
REGION1,LNDAGRBC1C06,11,2044,-2.792225e-07
REGION1,LNDAGRBC1C06,41,2036,-8.2288964e-08
REGION1,LNDAGRBC1C06,41,2039,-1.3616693e-07
REGION1,LNDAGRBC1C06,41,2045,-2.9166074e-08
REGION1,LNDAGRBC1C06,41,2048,-6.7320668e-08
REGION1,LNDAGRBC1C06,15,2021,-5.9922911e-08
REGION1,LNDAGRBC1C06,15,2024,-1.3727127e-07
REGION1,LNDAGRBC1C06,15,2034,-6.1765671e-08
REGION1,LNDAGRBC1C06,15,2039,-4.0984648e-07
REGION1,LNDAGRBC1C06,15,2046,-1.0613782e-07
REGION1,LNDAGRBC1C06,5,2040,-1.3708826e-07
REGION1,LNDAGRBC1C06,5,2045,-1.4146857e-07
REGION1,LNDAGRBC1C06,33,2024,-2.2933615e-07
REGION1,LNDAGRBC1C06,33,2028,-2.1279799e-07
REGION1,LNDAGRBC1C06,33,2030,-2.4457657e-07
REGION1,LNDAGRBC1C06,33,2032,-1.9887844e-08
REGION1,LNDAGRBC1C06,33,2033,-3.6682516e-07
REGION1,LNDAGRBC1C06,33,2034,-2.6427329e-07
REGION1,LNDAGRBC1C06,33,2037,-3.0565863e-07
REGION1,LNDAGRBC1C06,33,2038,-1.7478137e-07
REGION1,LNDAGRBC1C06,33,2039,-2.1899909e-07
REGION1,LNDAGRBC1C06,33,2041,-8.2423011e-08
REGION1,LNDAGRBC1C06,33,2043,-5.5910232e-08
REGION1,LNDAGRBC1C06,33,2044,-3.5525977e-08
REGION1,LNDAGRBC1C06,33,2045,-8.3064438e-08
REGION1,LNDAGRBC1C06,33,2046,-4.4741641e-07
REGION1,LNDAGRBC1C06,33,2047,-9.6951337e-08
REGION1,LNDAGRBC1C06,33,2048,-2.1545536e-07
REGION1,LNDAGRBC1C06,33,2049,-5.3796937e-07
REGION1,LNDAGRBC1C06,33,2050,-4.1979502e-07
REGION1,LNDAGRBC1C06,14,2036,-3.7461167e-08
REGION1,LNDAGRBC1C06,14,2037,-4.4883756e-07
REGION1,LNDAGRBC1C06,14,2047,-1.4288155e-08
REGION1,LNDAGRBC1C06,28,2040,-2.432831e-08
REGION1,LNDAGRBC1C06,44,2036,-1.7326752e-07
REGION1,LNDAGRBC1C06,44,2038,-5.7854851e-08
REGION1,LNDAGRBC1C06,44,2046,-1.696215e-07
REGION1,LNDAGRBC1C06,46,2038,-3.1638593e-07
REGION1,LNDAGRBC1C06,46,2039,-2.9201176e-08
REGION1,LNDAGRBC1C06,46,2044,-2.4322822e-08
REGION1,LNDAGRBC1C06,46,2048,-2.8232574e-08
REGION1,LNDAGRBC1C06,46,2050,-1.452719e-07
REGION1,LNDAGRBC1C06,32,2025,-4.3664891e-07
REGION1,LNDAGRBC1C06,32,2026,-2.7414786e-07
REGION1,LNDAGRBC1C06,32,2027,-1.1552699e-08
REGION1,LNDAGRBC1C06,32,2028,-4.7311854e-07
REGION1,LNDAGRBC1C06,32,2030,-5.9287468e-08
REGION1,LNDAGRBC1C06,32,2031,-5.1040367e-07
REGION1,LNDAGRBC1C06,32,2032,-1.1473948e-07
REGION1,LNDAGRBC1C06,32,2033,-1.4436961e-07
REGION1,LNDAGRBC1C06,32,2034,-3.62485e-07
REGION1,LNDAGRBC1C06,32,2035,-8.0368875e-08
REGION1,LNDAGRBC1C06,32,2036,-2.5540579e-07
REGION1,LNDAGRBC1C06,32,2038,-2.83129e-07
REGION1,LNDAGRBC1C06,32,2040,-2.7858718e-07
REGION1,LNDAGRBC1C06,32,2041,-3.5876175e-07
REGION1,LNDAGRBC1C06,32,2042,-4.3232421e-07
REGION1,LNDAGRBC1C06,32,2045,-5.7541603e-08
REGION1,LNDAGRBC1C06,32,2046,-2.0339259e-07
REGION1,LNDAGRBC1C06,32,2047,-3.2339215e-08
REGION1,LNDAGRBC1C06,32,2048,-1.3952026e-07
REGION1,LNDAGRBC1C06,32,2049,-2.0574098e-07
REGION1,LNDAGRBC1C06,32,2050,-5.4401423e-07
REGION1,LNDAGRBC1C06,47,2036,-4.759332e-07
REGION1,LNDAGRBC1C06,47,2037,-2.2213766e-07
REGION1,LNDAGRBC1C06,47,2038,-2.6619833e-08
REGION1,LNDAGRBC1C06,47,2041,-3.6822549e-07
REGION1,LNDAGRBC1C06,47,2044,-2.706283e-08
REGION1,LNDAGRBC1C06,47,2048,-2.1450602e-07
REGION1,LNDAGRBC1C06,47,2049,-9.7446e-08
REGION1,LNDAGRBC1C06,47,2050,-3.8501268e-07
REGION1,LNDAGRBC1C06,40,2022,-3.0931073e-07
REGION1,LNDAGRBC1C06,40,2023,-6.3984313e-08
REGION1,LNDAGRBC1C06,40,2028,-5.1438874e-08
REGION1,LNDAGRBC1C06,40,2033,-2.3353817e-07
REGION1,LNDAGRBC1C06,40,2034,-2.3491152e-07
REGION1,LNDAGRBC1C06,40,2035,-2.6224589e-07
REGION1,LNDAGRBC1C06,40,2036,-9.6136009e-08
REGION1,LNDAGRBC1C06,40,2043,-3.9304189e-07
REGION1,LNDAGRBC1C06,40,2044,-2.4739445e-07
REGION1,LNDAGRBC1C06,40,2049,-2.3580984e-07
REGION1,LNDAGRBC1C06,35,2022,-3.3471295e-08
REGION1,LNDAGRBC1C06,35,2023,-2.5790507e-07
REGION1,LNDAGRBC1C06,35,2026,-1.9390807e-07
REGION1,LNDAGRBC1C06,35,2030,-5.6748945e-08
REGION1,LNDAGRBC1C06,35,2033,-4.4169865e-07
REGION1,LNDAGRBC1C06,35,2034,-9.202057e-08
REGION1,LNDAGRBC1C06,35,2035,-1.3829718e-07
REGION1,LNDAGRBC1C06,35,2036,-5.9848215e-08
REGION1,LNDAGRBC1C06,35,2037,-1.6013412e-07
REGION1,LNDAGRBC1C06,35,2038,-4.9689241e-07
REGION1,LNDAGRBC1C06,35,2039,-6.4928888e-08
REGION1,LNDAGRBC1C06,35,2041,-4.8193112e-07
REGION1,LNDAGRBC1C06,35,2042,-1.4197697e-08
REGION1,LNDAGRBC1C06,35,2044,-3.0247763e-07
REGION1,LNDAGRBC1C06,35,2045,-1.0897543e-07
REGION1,LNDAGRBC1C06,35,2047,-3.4138386e-07
REGION1,LNDAGRBC1C06,35,2048,-2.7229696e-08
REGION1,LNDAGRBC1C06,35,2049,-3.4600656e-07
REGION1,LNDAGRBC1C06,45,2022,-1.9605625e-07
REGION1,LNDAGRBC1C06,45,2024,-4.9951993e-07
REGION1,LNDAGRBC1C06,45,2031,-2.3534524e-07
REGION1,LNDAGRBC1C06,45,2034,-1.9179403e-07
REGION1,LNDAGRBC1C06,45,2036,-5.3113415e-07
REGION1,LNDAGRBC1C06,45,2037,-9.9619993e-08
REGION1,LNDAGRBC1C06,45,2039,-1.4834951e-07
REGION1,LNDAGRBC1C06,45,2046,-2.1842018e-07
REGION1,LNDAGRBC1C06,29,2036,-1.4776802e-07
REGION1,LNDAGRBC1C06,42,2025,-3.2706775e-08
REGION1,LNDAGRBC1C06,42,2030,-1.0687353e-08
REGION1,LNDAGRBC1C06,42,2032,-1.8245682e-07
REGION1,LNDAGRBC1C06,42,2037,-3.063465e-08
REGION1,LNDAGRBC1C06,42,2039,-1.2642134e-07
REGION1,LNDAGRBC1C06,42,2042,-3.6090489e-07
REGION1,LNDAGRBC1C06,42,2048,-1.367236e-07
REGION1,LNDAGRBC1C06,42,2049,-6.9806976e-08
REGION1,LNDAGRBC1C06,36,2027,-2.9150775e-07
REGION1,LNDAGRBC1C06,36,2038,-9.1657985e-08
REGION1,LNDAGRBC1C06,36,2044,-2.8366523e-07
REGION1,LNDAGRBC1C06,34,2025,-2.4769834e-07
REGION1,LNDAGRBC1C06,34,2026,-3.9528858e-08
REGION1,LNDAGRBC1C06,34,2035,-1.2485865e-07
REGION1,LNDAGRBC1C06,34,2036,-3.4853254e-07
REGION1,LNDAGRBC1C06,34,2037,-2.1839905e-07
REGION1,LNDAGRBC1C06,34,2038,-3.9447617e-07
REGION1,LNDAGRBC1C06,34,2039,-8.262007e-08
REGION1,LNDAGRBC1C06,34,2040,-1.1899383e-07
REGION1,LNDAGRBC1C06,34,2042,-3.935542e-07
REGION1,LNDAGRBC1C06,34,2050,-1.3841702e-07
REGION1,LNDAGRBC1C06,43,2044,-1.0116586e-07
REGION1,LNDAGRBC1C06,43,2045,-3.2126584e-08
REGION1,LNDAGRBC1C06,43,2050,-4.3674097e-08
REGION1,LNDAGRBC1C06,53,2020,1.15703
REGION1,LNDAGRBC1C06,53,2021,1.15703
REGION1,LNDAGRBC1C06,53,2022,1.15703
REGION1,LNDAGRBC1C06,53,2023,1.15703
REGION1,LNDAGRBC1C06,53,2024,1.15703
REGION1,LNDAGRBC1C06,53,2025,1.15703
REGION1,LNDAGRBC1C06,53,2026,1.15703
REGION1,LNDAGRBC1C06,53,2027,1.15703
REGION1,LNDAGRBC1C06,53,2028,1.15703
REGION1,LNDAGRBC1C06,53,2029,1.15703
REGION1,LNDAGRBC1C06,53,2030,1.15703
REGION1,LNDAGRBC1C06,53,2031,1.15703
REGION1,LNDAGRBC1C06,53,2032,1.15703
REGION1,LNDAGRBC1C06,53,2033,1.15703
REGION1,LNDAGRBC1C06,53,2034,1.15703
REGION1,LNDAGRBC1C06,53,2035,1.15703
REGION1,LNDAGRBC1C06,53,2036,1.15703
REGION1,LNDAGRBC1C06,53,2037,1.15703
REGION1,LNDAGRBC1C06,53,2038,1.15703
REGION1,LNDAGRBC1C06,53,2039,1.15703
REGION1,LNDAGRBC1C06,53,2040,1.15703
REGION1,LNDAGRBC1C06,53,2041,1.15703
REGION1,LNDAGRBC1C06,53,2042,1.15703
REGION1,LNDAGRBC1C06,53,2043,1.15703
REGION1,LNDAGRBC1C06,53,2044,1.15703
REGION1,LNDAGRBC1C06,53,2045,1.15703
REGION1,LNDAGRBC1C06,53,2046,1.15703
REGION1,LNDAGRBC1C06,53,2047,1.15703
REGION1,LNDAGRBC1C06,53,2048,1.15703
REGION1,LNDAGRBC1C06,53,2049,1.15703
REGION1,LNDAGRBC1C06,53,2050,1.15703
REGION1,LNDAGRBC1C06,51,2020,0.356364
REGION1,LNDAGRBC1C06,51,2021,0.356364
REGION1,LNDAGRBC1C06,51,2022,0.356364
REGION1,LNDAGRBC1C06,51,2023,0.356364
REGION1,LNDAGRBC1C06,51,2024,0.356364
REGION1,LNDAGRBC1C06,51,2025,0.356364
REGION1,LNDAGRBC1C06,51,2026,0.356364
REGION1,LNDAGRBC1C06,51,2027,0.356364
REGION1,LNDAGRBC1C06,51,2028,0.356364
REGION1,LNDAGRBC1C06,51,2029,0.356364
REGION1,LNDAGRBC1C06,51,2030,0.356364
REGION1,LNDAGRBC1C06,51,2031,0.356364
REGION1,LNDAGRBC1C06,51,2032,0.356364
REGION1,LNDAGRBC1C06,51,2033,0.356364
REGION1,LNDAGRBC1C06,51,2034,0.356364
REGION1,LNDAGRBC1C06,51,2035,0.356364
REGION1,LNDAGRBC1C06,51,2036,0.356364
REGION1,LNDAGRBC1C06,51,2037,0.356364
REGION1,LNDAGRBC1C06,51,2038,0.356364
REGION1,LNDAGRBC1C06,51,2039,0.356364
REGION1,LNDAGRBC1C06,51,2040,0.356364
REGION1,LNDAGRBC1C06,51,2041,0.356364
REGION1,LNDAGRBC1C06,51,2042,0.356364
REGION1,LNDAGRBC1C06,51,2043,0.356364
REGION1,LNDAGRBC1C06,51,2044,0.356364
REGION1,LNDAGRBC1C06,51,2045,0.356364
REGION1,LNDAGRBC1C06,51,2046,0.356364
REGION1,LNDAGRBC1C06,51,2047,0.356364
REGION1,LNDAGRBC1C06,51,2048,0.356364
REGION1,LNDAGRBC1C06,51,2049,0.356364
REGION1,LNDAGRBC1C06,51,2050,0.356364
REGION1,LNDAGRBC1C06,55,2020,1.86069
REGION1,LNDAGRBC1C06,55,2021,1.86069
REGION1,LNDAGRBC1C06,55,2022,1.86069
REGION1,LNDAGRBC1C06,55,2023,1.86069
REGION1,LNDAGRBC1C06,55,2024,1.86069
REGION1,LNDAGRBC1C06,55,2025,1.86069
REGION1,LNDAGRBC1C06,55,2026,1.86069
REGION1,LNDAGRBC1C06,55,2027,1.86069
REGION1,LNDAGRBC1C06,55,2028,1.86069
REGION1,LNDAGRBC1C06,55,2029,1.86069
REGION1,LNDAGRBC1C06,55,2030,1.86069
REGION1,LNDAGRBC1C06,55,2031,1.86069
REGION1,LNDAGRBC1C06,55,2032,1.86069
REGION1,LNDAGRBC1C06,55,2033,1.86069
REGION1,LNDAGRBC1C06,55,2034,1.86069
REGION1,LNDAGRBC1C06,55,2035,1.86069
REGION1,LNDAGRBC1C06,55,2036,1.86069
REGION1,LNDAGRBC1C06,55,2037,1.86069
REGION1,LNDAGRBC1C06,55,2038,1.86069
REGION1,LNDAGRBC1C06,55,2039,1.86069
REGION1,LNDAGRBC1C06,55,2040,1.86069
REGION1,LNDAGRBC1C06,55,2041,1.86069
REGION1,LNDAGRBC1C06,55,2042,1.86069
REGION1,LNDAGRBC1C06,55,2043,1.86069
REGION1,LNDAGRBC1C06,55,2044,1.86069
REGION1,LNDAGRBC1C06,55,2045,1.86069
REGION1,LNDAGRBC1C06,55,2046,1.86069
REGION1,LNDAGRBC1C06,55,2047,1.86069
REGION1,LNDAGRBC1C06,55,2048,1.86069
REGION1,LNDAGRBC1C06,55,2049,1.86069
REGION1,LNDAGRBC1C06,55,2050,1.86069
REGION1,LNDAGRBC1C06,39,2035,-4.0314742e-08
REGION1,LNDAGRBC1C06,39,2036,-2.5558611e-07
REGION1,LNDAGRBC1C06,39,2038,-1.207884e-07
REGION1,LNDAGRBC1C06,39,2044,-2.3410262e-07
REGION1,LNDAGRBC1C06,39,2045,-3.1124897e-08
REGION1,LNDAGRBC1C06,21,2038,-4.4796297e-07
REGION1,LNDAGRBC1C06,21,2045,-4.837418e-07
REGION1,LNDAGRBC1C06,21,2047,-2.9890385e-07
REGION1,LNDAGRBC1C06,21,2050,-4.7756758e-08
REGION1,LNDAGRBC1C06,4,2046,-6.3182709e-08
REGION1,LNDAGRBC1C06,10,2022,-4.666497e-08
REGION1,LNDAGRBC1C06,10,2024,-7.4224862e-08
REGION1,LNDAGRBC1C06,10,2028,-5.4616129e-07
REGION1,LNDAGRBC1C06,10,2035,-4.2197905e-07
REGION1,LNDAGRBC1C06,10,2041,-3.010113e-07
REGION1,LNDAGRBC1C06,10,2046,-2.5939727e-07
REGION1,LNDAGRBC1C06,18,2035,-2.1400468e-08
REGION1,LNDAGRBC1C06,18,2039,-3.9965629e-07
REGION1,LNDAGRBC1C06,18,2043,-3.3296843e-07
REGION1,LNDAGRBC1C06,18,2046,-3.0284641e-07
REGION1,LNDAGRBC1C06,18,2048,-1.2534012e-08
REGION1,LNDAGRBC1C06,18,2049,-3.9111477e-07
REGION1,LNDAGRBC1C06,18,2050,-2.5746643e-07
REGION1,LNDAGRBC1C06,37,2024,-2.0421112e-07
REGION1,LNDAGRBC1C06,37,2029,-2.6887748e-08
REGION1,LNDAGRBC1C06,37,2035,-3.8068296e-07
REGION1,LNDAGRBC1C06,37,2036,-3.3903168e-07
REGION1,LNDAGRBC1C06,37,2038,-4.0667981e-07
REGION1,LNDAGRBC1C06,37,2040,-4.3674391e-07
REGION1,LNDAGRBC1C06,37,2042,-3.8843003e-07
REGION1,LNDAGRBC1C06,37,2045,-2.7205716e-07
REGION1,LNDAGRBC1C06,37,2047,-5.2456664e-07
REGION1,LNDAGRBC1C06,37,2048,-3.4995338e-07
REGION1,LNDAGRBC1C06,37,2050,-1.3528385e-07
REGION1,LNDAGRBC1C06,6,2038,-4.8823237e-07
REGION1,LNDAGRBC1C06,6,2043,-9.7165523e-08
REGION1,LNDAGRBC1C06,6,2044,-4.6330007e-07
REGION1,LNDAGRBC1C06,6,2046,-3.8989408e-07
REGION1,LNDAGRBC1C06,6,2050,-7.5670625e-08
REGION1,LNDAGRBC1C06,12,2046,-1.0254304e-08
REGION1,LNDAGRBC1C07,46,2022,-1.0135229e-07
REGION1,LNDAGRBC1C07,46,2035,-1.4696939e-07
REGION1,LNDAGRBC1C07,46,2038,-4.3803945e-07
REGION1,LNDAGRBC1C07,46,2039,-1.4488407e-07
REGION1,LNDAGRBC1C07,46,2042,-1.2996365e-07
REGION1,LNDAGRBC1C07,46,2044,-1.7123037e-07
REGION1,LNDAGRBC1C07,32,2024,-2.0364069e-07
REGION1,LNDAGRBC1C07,32,2025,-2.8574364e-07
REGION1,LNDAGRBC1C07,32,2033,-4.3640029e-07
REGION1,LNDAGRBC1C07,32,2034,-3.6954379e-07
REGION1,LNDAGRBC1C07,32,2035,-1.0228001e-07
REGION1,LNDAGRBC1C07,32,2036,-3.5465028e-07
REGION1,LNDAGRBC1C07,32,2037,-4.7099268e-07
REGION1,LNDAGRBC1C07,32,2039,-5.4700138e-07
REGION1,LNDAGRBC1C07,32,2040,-1.1170152e-07
REGION1,LNDAGRBC1C07,32,2041,-7.0339508e-08
REGION1,LNDAGRBC1C07,32,2044,-8.1227043e-08
REGION1,LNDAGRBC1C07,32,2047,-4.1427754e-07
REGION1,LNDAGRBC1C07,32,2048,-2.6529608e-07
REGION1,LNDAGRBC1C07,32,2049,-3.5574996e-07
REGION1,LNDAGRBC1C07,47,2035,-2.6603003e-07
REGION1,LNDAGRBC1C07,47,2038,-2.865459e-07
REGION1,LNDAGRBC1C07,47,2039,-1.6147033e-08
REGION1,LNDAGRBC1C07,47,2041,-2.5325136e-07
REGION1,LNDAGRBC1C07,47,2042,-2.4556438e-08
REGION1,LNDAGRBC1C07,47,2043,-2.2918361e-07
REGION1,LNDAGRBC1C07,47,2048,-3.2619848e-07
REGION1,LNDAGRBC1C07,47,2049,-1.1111144e-07
REGION1,LNDAGRBC1C07,40,2026,-1.8302374e-07
REGION1,LNDAGRBC1C07,40,2027,-2.4300618e-07
REGION1,LNDAGRBC1C07,40,2036,-1.8714782e-07
REGION1,LNDAGRBC1C07,40,2044,-4.3699801e-08
REGION1,LNDAGRBC1C07,40,2049,-3.1183643e-08
REGION1,LNDAGRBC1C07,35,2020,-4.8199588e-07
REGION1,LNDAGRBC1C07,35,2022,-1.408257e-07
REGION1,LNDAGRBC1C07,35,2025,-1.3337953e-07
REGION1,LNDAGRBC1C07,35,2026,-2.8975002e-07
REGION1,LNDAGRBC1C07,35,2033,-1.5233695e-08
REGION1,LNDAGRBC1C07,35,2034,-4.6605536e-08
REGION1,LNDAGRBC1C07,35,2037,-2.74013e-08
REGION1,LNDAGRBC1C07,35,2046,-9.3790893e-08
REGION1,LNDAGRBC1C07,35,2049,-3.6630781e-07
REGION1,LNDAGRBC1C07,45,2035,-2.3190078e-07
REGION1,LNDAGRBC1C07,45,2036,-3.6499139e-07
REGION1,LNDAGRBC1C07,45,2037,-7.7403043e-08
REGION1,LNDAGRBC1C07,45,2038,-4.1458552e-08
REGION1,LNDAGRBC1C07,45,2039,-1.9221838e-07
REGION1,LNDAGRBC1C07,45,2042,-1.6724367e-07
